id,datetime,upserted_rows
10705,1701511246462,0
10706,1701511546483,0
10707,1701511846474,0
10708,1701512146648,0
10709,1701512446468,0
10710,1701512746466,0
10711,1701513046683,0
10712,1701513346487,0
10713,1701513647350,0
10714,1701513946477,0
10715,1701514247890,0
10716,1701514546493,0
10717,1701514846905,0
10718,1701515146927,0
10719,1701515446692,0
10720,1701515747068,0
10721,1701516046670,0
10722,1701516347152,0
10723,1701516646842,0
10724,1701516948087,0
10725,1701517246495,0
10726,1701517546849,0
10727,1701517847079,0
10728,1701518147081,0
10729,1701518446892,0
10730,1701518747354,0
10731,1701519046673,0
10732,1701519346677,0
10733,1701519646465,0
10734,1701519946695,0
10735,1701520246625,0
10736,1701520546471,0
10737,1701520846460,0
10738,1701521146608,0
10739,1701521446465,0
10740,1701521746509,0
10741,1701522046474,0
10742,1701522346505,0
10743,1701522647487,0
10744,1701522947716,0
10745,1701523246453,0
10746,1701523546830,0
10747,1701523846461,0
10748,1701524148566,0
10749,1701524446637,0
10750,1701524746467,0
10751,1701525046464,0
10752,1701525346453,0
10753,1701525646476,0
10754,1701525946497,0
10755,1701526246455,0
10756,1701526546478,0
10757,1701526846483,0
10758,1701527146444,0
10759,1701527446467,0
10760,1701527746558,0
10761,1701528046452,0
10762,1701528346512,0
10763,1701528646445,0
10764,1701528946477,0
10765,1701529255403,1
10766,1701529555544,0
10767,1701529855462,0
10768,1701530155548,0
10769,1701530455551,0
10770,1701530755554,0
10771,1701531055566,0
10772,1701531355575,0
10773,1701531655557,0
10774,1701531955568,0
10775,1701532255538,0
10776,1701532555553,0
10777,1701532855575,0
10778,1701533155543,0
10779,1701533455558,0
10780,1701533755556,0
10781,1701534055560,0
10782,1701534355562,0
10783,1701534655564,0
10784,1701534955552,0
10785,1701535255549,0
10786,1701535555564,0
10787,1701535855572,0
10788,1701536155574,0
10789,1701536455561,0
10790,1701536755597,0
10791,1701537055556,0
10792,1701537355568,0
10793,1701537655586,0
10794,1701537955566,0
10795,1701538255564,0
10796,1701538555555,0
10797,1701538855572,0
10798,1701539155564,0
10799,1701539455553,0
10800,1701539755549,0
10801,1701540055433,0
10802,1701540355548,0
10803,1701540655561,0
10804,1701540955582,0
10805,1701541255602,0
10806,1701541555548,0
10807,1701541855547,0
10808,1701542155549,0
10809,1701542455565,0
10810,1701542755563,0
10811,1701543055559,0
10812,1701543355558,0
10813,1701543655557,0
10814,1701543955564,0
10815,1701544255532,0
10816,1701544555575,0
10817,1701544855558,0
10818,1701545155559,0
10819,1701545455618,0
10820,1701545755519,0
10821,1701546055561,0
10822,1701546355555,0
10823,1701546655563,0
10824,1701546955559,0
10825,1701547255558,0
10826,1701547555575,0
10827,1701547855558,0
10828,1701548155561,0
10829,1701548455554,0
10830,1701548755716,0
10831,1701549055563,0
10832,1701549355557,0
10833,1701549655556,0
10834,1701549955433,0
10835,1701550255548,0
10836,1701550555571,0
10837,1701550855554,0
10838,1701551155571,0
10839,1701551455555,0
10840,1701551755564,0
10841,1701552055551,0
10842,1701552355548,0
10843,1701552655561,0
10844,1701552955557,0
10845,1701553255547,0
10846,1701553555552,0
10847,1701553855563,0
10848,1701554155565,0
10849,1701554455562,0
10850,1701554755552,0
10851,1701555055543,0
10852,1701555355562,0
10853,1701555655564,0
10854,1701555955551,0
10855,1701556255553,0
10856,1701556555764,0
10857,1701556855548,0
10858,1701557155576,0
10859,1701557455559,0
10860,1701557755552,0
10861,1701558055550,0
10862,1701558355567,0
10863,1701558655560,0
10864,1701558955564,0
10865,1701559255601,0
10866,1701559555612,0
10867,1701559855556,0
10868,1701560155568,0
10869,1701560455442,0
10870,1701560755556,0
10871,1701561055550,0
10872,1701561355563,0
10873,1701561655561,0
10874,1701561955561,0
10875,1701562255550,0
10876,1701562555556,0
10877,1701562855557,0
10878,1701563155561,0
10879,1701563455560,0
10880,1701563755557,0
10881,1701564055550,0
10882,1701564355552,0
10883,1701564655567,0
10884,1701564955557,0
10885,1701565255555,0
10886,1701565555553,0
10887,1701565855554,0
10888,1701566155570,0
10889,1701566455562,0
10890,1701566755546,0
10891,1701567055547,0
10892,1701567355562,0
10893,1701567655562,0
10894,1701567955552,0
10895,1701568255565,0
10896,1701568555555,0
10897,1701568855557,0
10898,1701569155573,0
10899,1701569455559,0
10900,1701569755559,0
10901,1701570055560,0
10902,1701570355554,0
10903,1701570655441,0
10904,1701570955563,0
10905,1701571255562,0
10906,1701571555560,0
10907,1701571855568,0
10908,1701572155568,0
10909,1701572439059,1
10910,1701572739044,0
10911,1701573039050,0
10912,1701573339046,0
10913,1701573639058,0
10914,1701573939038,0
10915,1701574239042,0
10916,1701574539052,0
10917,1701574839045,0
10918,1701575139041,0
10919,1701575439043,0
10920,1701575739044,0
10921,1701576039055,0
10922,1701576339031,0
10923,1701576639034,0
10924,1701576939039,0
10925,1701577239053,0
10926,1701577539038,0
10927,1701577839049,0
10928,1701578139324,0
10929,1701578439040,0
10930,1701578739044,0
10931,1701579039050,0
10932,1701579339053,0
10933,1701579639043,0
10934,1701579939037,0
10935,1701580238915,0
10936,1701580539038,0
10937,1701580839031,0
10938,1701581139042,0
10939,1701581439049,0
10940,1701581739030,0
10941,1701582039053,0
10942,1701582339035,0
10943,1701582639035,0
10944,1701582939041,0
10945,1701583239029,0
10946,1701583539055,0
10947,1701583839038,0
10948,1701584139059,0
10949,1701584439070,0
10950,1701584739032,0
10951,1701585039049,0
10952,1701585339136,0
10953,1701585639042,0
10954,1701585939077,0
10955,1701586239038,0
10956,1701586539237,0
10957,1701586839039,0
10958,1701587139042,0
10959,1701587439038,0
10960,1701587739039,0
10961,1701588039040,0
10962,1701588339056,0
10963,1701588639040,0
10964,1701588939034,0
10965,1701589239039,0
10966,1701589539047,0
10967,1701589839065,0
10968,1701590139038,0
10969,1701590438917,0
10970,1701590739051,0
10971,1701591039034,0
10972,1701591339041,0
10973,1701591639047,0
10974,1701591939036,0
10975,1701592239041,0
10976,1701592539040,0
10977,1701592839080,0
10978,1701593139044,0
10979,1701593439066,0
10980,1701593739039,0
10981,1701594039045,0
10982,1701594339032,0
10983,1701594639050,0
10984,1701594938926,0
10985,1701595239037,0
10986,1701595539080,0
10987,1701595839255,0
10988,1701596139051,0
10989,1701596439053,0
10990,1701596739040,0
10991,1701597039035,0
10992,1701597339045,0
10993,1701597639243,0
10994,1701597939229,0
10995,1701598239037,0
10996,1701598539034,0
10997,1701598839032,0
10998,1701599139066,0
10999,1701599439037,0
11000,1701599739047,0
11001,1701600039056,0
11002,1701600339045,0
11003,1701600639095,0
11004,1701600939038,0
11005,1701601239045,0
11006,1701601539038,0
11007,1701601839048,0
11008,1701602139046,0
11009,1701602439044,0
11010,1701602739044,0
11011,1701603039046,0
11012,1701603339047,0
11013,1701603639043,0
11014,1701603939045,0
11015,1701604239057,0
11016,1701604539050,0
11017,1701604839049,0
11018,1701605139047,0
11019,1701605439043,0
11020,1701605739038,0
11021,1701606039047,0
11022,1701606339044,0
11023,1701606639038,0
11024,1701606939049,0
11025,1701607239046,0
11026,1701607539033,0
11027,1701607839042,0
11028,1701608139046,0
11029,1701608439038,0
11030,1701608739035,0
11031,1701609039041,0
11032,1701609339062,0
11033,1701609639051,0
11034,1701609939047,0
11035,1701610239053,0
11036,1701610539035,0
11037,1701610839050,0
11038,1701611138928,0
11039,1701611439039,0
11040,1701611739057,0
11041,1701612039045,0
11042,1701612339051,0
11043,1701612639049,0
11044,1701612939041,0
11045,1701613239037,0
11046,1701613539035,0
11047,1701613839044,0
11048,1701614139038,0
11049,1701614439056,0
11050,1701614739058,0
11051,1701615039045,0
11052,1701615339046,0
11053,1701615639043,0
11054,1701615939051,0
11055,1701616239049,0
11056,1701616539042,0
11057,1701616839034,0
11058,1701617139053,0
11059,1701617439050,0
11060,1701617739038,0
11061,1701618039038,0
11062,1701618339050,0
11063,1701618639037,0
11064,1701618939248,0
11065,1701619239046,0
11066,1701619539049,0
11067,1701619839042,0
11068,1701620139035,0
11069,1701620439041,0
11070,1701620739046,0
11071,1701621039033,0
11072,1701621339180,0
11073,1701621639041,0
11074,1701621939035,0
11075,1701622239049,0
11076,1701622539052,0
11077,1701622839140,0
11078,1701623139039,0
11079,1701623439049,0
11080,1701623739025,0
11081,1701624039048,0
11082,1701624339040,0
11083,1701624639046,0
11084,1701624939040,0
11085,1701625239064,0
11086,1701625539045,0
11087,1701625838928,0
11088,1701626139040,0
11089,1701626439058,0
11090,1701626739043,0
11091,1701627039378,0
11092,1701627339222,0
11093,1701627639246,1
11094,1701627939173,0
11095,1701628239041,0
11096,1701628539050,0
11097,1701628839033,0
11098,1701629139034,0
11099,1701629439052,0
11100,1701629739047,0
11101,1701630039125,0
11102,1701630339041,0
11103,1701630639042,0
11104,1701630939054,0
11105,1701631239054,0
11106,1701631538927,0
11107,1701631839064,0
11108,1701632139046,0
11109,1701632439047,0
11110,1701632739047,0
11111,1701633039044,0
11112,1701633339044,0
11113,1701633639050,0
11114,1701633939039,0
11115,1701634239052,0
11116,1701634539038,0
11117,1701634839052,0
11118,1701635139060,0
11119,1701635439051,0
11120,1701635739067,0
11121,1701636039044,0
11122,1701636339038,0
11123,1701636639043,0
11124,1701636939043,0
11125,1701637239053,0
11126,1701637539045,0
11127,1701637839037,0
11128,1701638139051,0
11129,1701638439048,0
11130,1701638739046,0
11131,1701639039049,0
11132,1701639339044,0
11133,1701639639047,0
11134,1701639939054,0
11135,1701640239051,0
11136,1701640539048,0
11137,1701640839048,0
11138,1701641139034,0
11139,1701641439040,0
11140,1701641738926,0
11141,1701642039052,0
11142,1701642339065,0
11143,1701642639045,0
11144,1701642939036,0
11145,1701643239043,0
11146,1701643539058,0
11147,1701643839057,0
11148,1701644139053,0
11149,1701644439041,0
11150,1701644739037,0
11151,1701645039047,0
11152,1701645339040,0
11153,1701645639055,0
11154,1701645939044,0
11155,1701646238922,0
11156,1701646539049,0
11157,1701646839063,0
11158,1701647139057,0
11159,1701647439058,0
11160,1701647739039,0
11161,1701648039038,0
11162,1701648339054,0
11163,1701648639116,0
11164,1701648939038,0
11165,1701649239125,0
11166,1701649539048,0
11167,1701649839049,0
11168,1701650139415,0
11169,1701650439045,0
11170,1701650739085,0
11171,1701651039047,0
11172,1701651339046,0
11173,1701651639051,0
11174,1701651938923,0
11175,1701652239049,0
11176,1701652539048,0
11177,1701652839039,0
11178,1701653139061,0
11179,1701653439048,0
11180,1701653739046,0
11181,1701654039042,0
11182,1701654339039,0
11183,1701654639058,0
11184,1701654939035,0
11185,1701655239052,0
11186,1701655539046,0
11187,1701655839050,0
11188,1701656139405,0
11189,1701656439038,0
11190,1701656739039,0
11191,1701657039043,0
11192,1701657339049,0
11193,1701657639054,0
11194,1701657939260,0
11195,1701658239057,0
11196,1701658539048,0
11197,1701658838650,1
11198,1701659138688,0
11199,1701659438689,0
11200,1701659738683,0
11201,1701660038695,0
11202,1701660338690,0
11203,1701660638696,0
11204,1701660938682,0
11205,1701661238676,0
11206,1701661538695,0
11207,1701661838685,0
11208,1701662138561,0
11209,1701662438730,0
11210,1701662738729,0
11211,1701663038686,0
11212,1701663338676,0
11213,1701663638676,0
11214,1701663938686,0
11215,1701664238693,0
11216,1701664538684,0
11217,1701664838678,0
11218,1701665138685,0
11219,1701665438723,0
11220,1701665738685,0
11221,1701666038684,0
11222,1701666338681,0
11223,1701666638678,0
11224,1701666938671,0
11225,1701667238681,0
11226,1701667538678,0
11227,1701667838680,0
11228,1701668138685,0
11229,1701668438678,0
11230,1701668738699,0
11231,1701669038692,0
11232,1701669338680,0
11233,1701669638685,0
11234,1701669938685,0
11235,1701670238679,0
11236,1701670547655,1
11237,1701670847805,0
11238,1701671147808,0
11239,1701671447806,0
11240,1701671747798,0
11241,1701672047801,0
11242,1701672347815,0
11243,1701672647807,0
11244,1701672947680,0
11245,1701673247805,0
11246,1701673547788,0
11247,1701673847797,0
11248,1701674147809,0
11249,1701674447795,0
11250,1701674747799,0
11251,1701675047963,0
11252,1701675347802,0
11253,1701675647797,0
11254,1701675947811,0
11255,1701676247806,0
11256,1701676547809,0
11257,1701676847927,0
11258,1701677147811,0
11259,1701677447792,0
11260,1701677747818,0
11261,1701678047800,0
11262,1701678347805,0
11263,1701678647803,0
11264,1701678947805,0
11265,1701679247825,0
11266,1701679547809,0
11267,1701679847803,0
11268,1701680147802,0
11269,1701680447802,0
11270,1701680747797,0
11271,1701681047809,0
11272,1701681347807,0
11273,1701681647806,0
11274,1701681947806,0
11275,1701682247811,0
11276,1701682547793,0
11277,1701682847809,0
11278,1701683147680,0
11279,1701683447802,0
11280,1701683747801,0
11281,1701684047801,0
11282,1701684347800,0
11283,1701684647990,0
11284,1701684948030,0
11285,1701685248039,0
11286,1701685548001,0
11287,1701685847791,0
11288,1701686147808,0
11289,1701686447798,0
11290,1701686747763,0
11291,1701687047794,0
11292,1701687347800,0
11293,1701687647804,0
11294,1701687947991,0
11295,1701688247814,0
11296,1701688547809,0
11297,1701688847801,0
11298,1701689147802,0
11299,1701689447805,0
11300,1701689747792,0
11301,1701690047794,0
11302,1701690347824,0
11303,1701690647794,0
11304,1701690947811,0
11305,1701691247803,0
11306,1701691547829,0
11307,1701691847803,0
11308,1701692147809,0
11309,1701692447800,0
11310,1701692747798,0
11311,1701693047694,0
11312,1701693347686,0
11313,1701693647794,0
11314,1701693947812,0
11315,1701694247799,0
11316,1701694547797,0
11317,1701694847808,0
11318,1701695147802,0
11319,1701695447803,0
11320,1701695747795,0
11321,1701696047806,0
11322,1701696347813,0
11323,1701696647810,0
11324,1701696947812,0
11325,1701697247794,0
11326,1701697547797,0
11327,1701697847824,0
11328,1701698147810,0
11329,1701698447800,0
11330,1701698747804,0
11331,1701699047803,0
11332,1701699347799,0
11333,1701699647820,0
11334,1701699947814,0
11335,1701700247797,0
11336,1701700547802,0
11337,1701700847836,0
11338,1701701147803,0
11339,1701701447799,0
11340,1701701747796,0
11341,1701702047798,0
11342,1701702347811,0
11343,1701702647794,0
11344,1701702947811,0
11345,1701703247806,0
11346,1701703547792,0
11347,1701703847821,1
11348,1701704147804,0
11349,1701704447868,0
11350,1701704747806,0
11351,1701705047810,0
11352,1701705347801,0
11353,1701705647810,0
11354,1701705947821,0
11355,1701706247798,0
11356,1701706547812,0
11357,1701706847811,0
11358,1701707147813,0
11359,1701707447806,0
11360,1701707747807,0
11361,1701708047813,0
11362,1701708347804,0
11363,1701708647804,0
11364,1701708947802,0
11365,1701709249137,0
11366,1701709547811,0
11367,1701709847815,0
11368,1701710147806,0
11369,1701710447804,0
11370,1701710747813,0
11371,1701711047806,0
11372,1701711347813,0
11373,1701711647804,0
11374,1701711947808,0
11375,1701712247809,0
11376,1701712547850,0
11377,1701712847807,0
11378,1701713147814,0
11379,1701713447818,0
11380,1701713747688,0
11381,1701714047819,0
11382,1701714347798,0
11383,1701714647813,0
11384,1701714947810,0
11385,1701715247804,0
11386,1701715547804,0
11387,1701715847805,0
11388,1701716147815,0
11389,1701716447801,0
11390,1701716747813,0
11391,1701717047811,0
11392,1701717347815,0
11393,1701717647799,0
11394,1701717947818,0
11395,1701718247816,0
11396,1701718547800,0
11397,1701718847894,0
11398,1701719147974,0
11399,1701719447808,0
11400,1701719747812,0
11401,1701720047816,0
11402,1701720347815,0
11403,1701720647821,0
11404,1701720947796,0
11405,1701721247843,0
11406,1701721547800,0
11407,1701721847829,0
11408,1701722147814,0
11409,1701722447806,0
11410,1701722747801,0
11411,1701723047807,0
11412,1701723347801,0
11413,1701723647816,0
11414,1701723947689,0
11415,1701724247794,0
11416,1701724547802,0
11417,1701724847825,0
11418,1701725147818,0
11419,1701725447817,0
11420,1701725747810,0
11421,1701726047821,0
11422,1701726347810,0
11423,1701726647807,0
11424,1701726947819,0
11425,1701727247831,0
11426,1701727547855,0
11427,1701727847832,0
11428,1701728147815,0
11429,1701728448027,0
11430,1701728748261,0
11431,1701729047841,0
11432,1701729348052,0
11433,1701729648093,0
11434,1701729948464,0
11435,1701730248024,0
11436,1701730548245,0
11437,1701730848632,0
11438,1701731148235,0
11439,1701731448399,0
11440,1701731748889,0
11441,1701732047827,0
11442,1701732347830,0
11443,1701732648070,0
11444,1701732948036,0
11445,1701733249057,0
11446,1701733547837,0
11447,1701733848888,0
11448,1701734147818,0
11449,1701734447698,0
11450,1701734747813,0
11451,1701735047814,0
11452,1701735347829,0
11453,1701735647980,0
11454,1701735947851,0
11455,1701736247986,0
11456,1701736547846,0
11457,1701736848839,0
11458,1701737147988,0
11459,1701737447822,0
11460,1701737748051,0
11461,1701738047983,0
11462,1701738348254,0
11463,1701738648418,0
11464,1701738947819,0
11465,1701739248250,0
11466,1701739557943,1
11467,1701739858255,0
11468,1701740158470,0
11469,1701740458679,0
11470,1701740758125,0
11471,1701741058119,0
11472,1701741358093,0
11473,1701741658102,0
11474,1701741958136,0
11475,1701742259102,0
11476,1701742559298,0
11477,1701742858113,0
11478,1701743158081,0
11479,1701743458103,0
11480,1701743758089,0
11481,1701744058086,0
11482,1701744358079,0
11483,1701744658081,0
11484,1701744957976,0
11485,1701745238779,1
11486,1701745538819,0
11487,1701745838774,0
11488,1701746138809,0
11489,1701746438783,0
11490,1701746738775,0
11491,1701747038790,0
11492,1701747338786,0
11493,1701747638788,0
11494,1701747938778,0
11495,1701748238779,0
11496,1701748538775,0
11497,1701748838809,0
11498,1701749138780,0
11499,1701749438770,0
11500,1701749738770,0
11501,1701750038813,0
11502,1701750338785,0
11503,1701750638796,0
11504,1701750938784,0
11505,1701751238796,0
11506,1701751538779,0
11507,1701751838770,0
11508,1701752138772,0
11509,1701752438804,0
11510,1701752738791,0
11511,1701753038802,0
11512,1701753338784,0
11513,1701753638819,0
11514,1701753938778,0
11515,1701754238809,0
11516,1701754538652,0
11517,1701754838785,0
11518,1701755138772,0
11519,1701755439144,0
11520,1701755738774,0
11521,1701756038794,0
11522,1701756338781,0
11523,1701756638813,0
11524,1701756938778,0
11525,1701757238782,0
11526,1701757538793,0
11527,1701757838798,0
11528,1701758138794,0
11529,1701758438797,0
11530,1701758738771,0
11531,1701759038782,0
11532,1701759338774,0
11533,1701759638788,0
11534,1701759938837,0
11535,1701760238776,0
11536,1701760538789,0
11537,1701760838810,0
11538,1701761138773,0
11539,1701761438928,0
11540,1701761738745,0
11541,1701762038785,0
11542,1701762338761,0
11543,1701762638798,0
11544,1701762938782,0
11545,1701763238801,0
11546,1701763538780,0
11547,1701763838787,0
11548,1701764138800,0
11549,1701764438772,0
11550,1701764738652,0
11551,1701765038778,0
11552,1701765338802,0
11553,1701765638785,0
11554,1701765938796,0
11555,1701766238777,0
11556,1701766538774,0
11557,1701766838794,0
11558,1701767138804,0
11559,1701767438790,0
11560,1701767738787,0
11561,1701768038786,0
11562,1701768338787,0
11563,1701768638785,0
11564,1701768938784,0
11565,1701769238658,0
11566,1701769538780,0
11567,1701769838795,0
11568,1701770138909,0
11569,1701770438777,0
11570,1701770738798,0
11571,1701771038792,0
11572,1701771338830,0
11573,1701771638781,0
11574,1701771938797,0
11575,1701772238787,0
11576,1701772538797,0
11577,1701772838997,0
11578,1701773139003,0
11579,1701773438775,0
11580,1701773738823,0
11581,1701774038776,0
11582,1701774338793,0
11583,1701774638783,0
11584,1701774938652,0
11585,1701775238778,0
11586,1701775538810,0
11587,1701775838772,0
11588,1701776138779,0
11589,1701776438776,0
11590,1701776738797,0
11591,1701777038775,0
11592,1701777338778,0
11593,1701777638798,0
11594,1701777938766,0
11595,1701778238796,0
11596,1701778538786,0
11597,1701778838796,0
11598,1701779138789,0
11599,1701779438785,0
11600,1701779738787,0
11601,1701780038769,0
11602,1701780338807,0
11603,1701780638788,0
11604,1701780938800,0
11605,1701781238764,0
11606,1701781538788,0
11607,1701781838794,0
11608,1701782138797,0
11609,1701782438774,0
11610,1701782738779,0
11611,1701783038792,0
11612,1701783338778,0
11613,1701783638780,0
11614,1701783938767,0
11615,1701784238807,0
11616,1701784538771,0
11617,1701784838795,0
11618,1701785138662,0
11619,1701785438796,0
11620,1701785738782,0
11621,1701786038778,0
11622,1701786338782,0
11623,1701786638818,0
11624,1701786938782,0
11625,1701787238809,0
11626,1701787538780,0
11627,1701787838782,0
11628,1701788138784,0
11629,1701788438797,0
11630,1701788738775,0
11631,1701789038794,0
11632,1701789338780,0
11633,1701789638813,0
11634,1701789938782,0
11635,1701790238792,0
11636,1701790538804,0
11637,1701790838808,0
11638,1701791138783,0
11639,1701791438798,0
11640,1701791738820,0
11641,1701792038781,0
11642,1701792338850,0
11643,1701792638806,0
11644,1701792938793,0
11645,1701793238780,0
11646,1701793538801,0
11647,1701793838780,0
11648,1701794138807,0
11649,1701794438769,0
11650,1701794738801,0
11651,1701795038836,0
11652,1701795338801,0
11653,1701795638653,0
11654,1701795938819,0
11655,1701796238872,0
11656,1701796538802,0
11657,1701796838797,0
11658,1701797138814,0
11659,1701797438786,0
11660,1701797738808,0
11661,1701798038909,0
11662,1701798338804,0
11663,1701798638782,0
11664,1701798938813,0
11665,1701799238788,0
11666,1701799538818,0
11667,1701799838777,0
11668,1701800138772,0
11669,1701800438737,0
11670,1701800738798,0
11671,1701801038773,0
11672,1701801338951,0
11673,1701801638800,0
11674,1701801938767,0
11675,1701802238790,0
11676,1701802538786,0
11677,1701802838784,0
11678,1701803138823,0
11679,1701803438810,0
11680,1701803738796,0
11681,1701804038782,0
11682,1701804338934,0
11683,1701804638794,0
11684,1701804938785,0
11685,1701805238787,0
11686,1701805538658,0
11687,1701805838798,0
11688,1701806138804,0
11689,1701806438775,0
11690,1701806738836,0
11691,1701807038776,0
11692,1701807338780,0
11693,1701807638776,0
11694,1701807938794,0
11695,1701808238794,0
11696,1701808538805,0
11697,1701808838797,0
11698,1701809138806,0
11699,1701809438777,0
11700,1701809738782,0
11701,1701810038776,0
11702,1701810338718,0
11703,1701810638771,0
11704,1701810938799,0
11705,1701811238784,0
11706,1701811538781,0
11707,1701811838818,0
11708,1701812138793,0
11709,1701812438799,0
11710,1701812738793,0
11711,1701813038782,0
11712,1701813338798,0
11713,1701813638781,0
11714,1701813938837,0
11715,1701814238771,0
11716,1701814538803,0
11717,1701814838774,0
11718,1701815138784,0
11719,1701815438789,0
11720,1701815738799,0
11721,1701816038649,0
11722,1701816338790,0
11723,1701816638787,0
11724,1701816938783,0
11725,1701817238806,0
11726,1701817538843,0
11727,1701817838783,0
11728,1701818138799,0
11729,1701818438785,0
11730,1701818738788,0
11731,1701819038788,0
11732,1701819338790,0
11733,1701819638778,0
11734,1701819938802,0
11735,1701820238791,0
11736,1701820538798,0
11737,1701820838769,0
11738,1701821138839,0
11739,1701821438785,0
11740,1701821738776,0
11741,1701822038784,0
11742,1701822338784,0
11743,1701822638776,0
11744,1701822938806,0
11745,1701823238775,0
11746,1701823538785,0
11747,1701823838778,0
11748,1701824138783,0
11749,1701824438775,0
11750,1701824738831,0
11751,1701825039013,0
11752,1701825338816,0
11753,1701825638777,0
11754,1701825938811,0
11755,1701826239328,0
11756,1701826539672,0
11757,1701826838957,0
11758,1701827139193,0
11759,1701827439015,0
11760,1701827738801,0
11761,1701828038777,0
11762,1701828338841,0
11763,1701828638941,0
11764,1701828938795,0
11765,1701829238780,0
11766,1701829540031,0
11767,1701829840044,0
11768,1701830138820,0
11769,1701830438835,0
11770,1701830738934,0
11771,1701831038941,0
11772,1701831338830,0
11773,1701831641811,1
11774,1701831941781,0
11775,1701832241969,0
11776,1701832541950,0
11777,1701832841964,0
11778,1701833141765,0
11779,1701833441912,0
11780,1701833741982,0
11781,1701834041757,0
11782,1701834342173,0
11783,1701834641929,0
11784,1701834941992,0
11785,1701835242757,0
11786,1701835542776,0
11787,1701835841755,0
11788,1701836142133,0
11789,1701836441622,0
11790,1701836741849,0
11791,1701837042172,0
11792,1701837342123,0
11793,1701837641982,0
11794,1701837941976,0
11795,1701838241762,0
11796,1701838541764,0
11797,1701838842125,0
11798,1701839142562,0
11799,1701839441753,0
11800,1701839741797,0
11801,1701840041756,0
11802,1701840341770,0
11803,1701840641767,0
11804,1701840942203,0
11805,1701841241785,0
11806,1701841542168,0
11807,1701841841769,0
11808,1701842142002,0
11809,1701842442054,0
11810,1701842741974,0
11811,1701843042410,0
11812,1701843342802,0
11813,1701843641787,0
11814,1701843942300,0
11815,1701844241752,0
11816,1701844541981,0
11817,1701844842138,0
11818,1701845141978,0
11819,1701845441956,0
11820,1701845741794,0
11821,1701846041919,0
11822,1701846342205,0
11823,1701846641765,0
11824,1701846941649,0
11825,1701847242763,0
11826,1701847541987,0
11827,1701847841971,0
11828,1701848141785,0
11829,1701848441744,0
11830,1701848742000,0
11831,1701849041762,0
11832,1701849341992,0
11833,1701849641760,0
11834,1701849941946,0
11835,1701850241778,0
11836,1701850542002,0
11837,1701850841902,0
11838,1701851141764,0
11839,1701851441612,0
11840,1701851741770,0
11841,1701852041759,0
11842,1701852341777,0
11843,1701852641748,0
11844,1701852941781,0
11845,1701853241917,0
11846,1701853541786,0
11847,1701853850773,1
11848,1701854150911,0
11849,1701854450925,0
11850,1701854750905,0
11851,1701855050927,0
11852,1701855351127,0
11853,1701855650926,0
11854,1701855951148,0
11855,1701856251135,0
11856,1701856550929,0
11857,1701856850918,0
11858,1701857151195,0
11859,1701857451040,0
11860,1701857751130,0
11861,1701858051941,0
11862,1701858350918,0
11863,1701858650918,0
11864,1701858951156,0
11865,1701859251142,0
11866,1701859551127,0
11867,1701859850908,0
11868,1701860150912,0
11869,1701860450912,0
11870,1701860750909,0
11871,1701861050928,0
11872,1701861350915,0
11873,1701861650911,0
11874,1701861950903,0
11875,1701862250919,0
11876,1701862550930,0
11877,1701862850913,0
11878,1701863150919,0
11879,1701863450907,0
11880,1701863751098,0
11881,1701864051105,0
11882,1701864351108,0
11883,1701864651122,0
11884,1701864951110,0
11885,1701865251106,0
11886,1701865550906,0
11887,1701865850909,0
11888,1701866150910,0
11889,1701866450905,0
11890,1701866750928,0
11891,1701867050916,0
11892,1701867351280,0
11893,1701867650787,0
11894,1701867950915,0
11895,1701868250908,0
11896,1701868550910,0
11897,1701868850908,0
11898,1701869150911,0
11899,1701869450926,0
11900,1701869750903,0
11901,1701870050923,0
11902,1701870350944,0
11903,1701870650908,0
11904,1701870950928,0
11905,1701871250911,0
11906,1701871550912,0
11907,1701871850900,0
11908,1701872150915,0
11909,1701872450910,0
11910,1701872750920,0
11911,1701873050920,0
11912,1701873350927,0
11913,1701873650910,0
11914,1701873950918,0
11915,1701874250908,0
11916,1701874550916,0
11917,1701874850924,0
11918,1701875150909,0
11919,1701875450913,0
11920,1701875750909,0
11921,1701876050904,0
11922,1701876350903,0
11923,1701876650918,0
11924,1701876950906,0
11925,1701877250907,0
11926,1701877550911,0
11927,1701877850802,0
11928,1701878150929,0
11929,1701878450910,0
11930,1701878750910,0
11931,1701879050904,0
11932,1701879351113,0
11933,1701879650919,0
11934,1701879951105,0
11935,1701880250918,0
11936,1701880550914,0
11937,1701880850914,0
11938,1701881150907,0
11939,1701881450923,0
11940,1701881750902,0
11941,1701882050914,0
11942,1701882351288,0
11943,1701882650913,0
11944,1701882950919,0
11945,1701883250918,0
11946,1701883550917,0
11947,1701883859935,1
11948,1701884160059,0
11949,1701884460070,0
11950,1701884760266,0
11951,1701885060190,0
11952,1701885360126,0
11953,1701885660082,0
11954,1701885960086,0
11955,1701886260082,0
11956,1701886560260,0
11957,1701886860085,0
11958,1701887160072,0
11959,1701887460070,0
11960,1701887760071,0
11961,1701888060076,0
11962,1701888359968,0
11963,1701888660073,0
11964,1701888960074,0
11965,1701889260085,0
11966,1701889560511,0
11967,1701889860092,0
11968,1701890160067,0
11969,1701890460079,0
11970,1701890760070,0
11971,1701891060082,0
11972,1701891360082,0
11973,1701891660085,0
11974,1701891960084,0
11975,1701892260073,0
