id,datetime,message,message_id,category_id,repetition_datetime,repetition_count
406,2023-12-22T09:01:09Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0012251359 bad form,34,2,,
407,2023-12-22T09:02:12Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-22T09:02:09Z,5
408,2023-12-22T09:02:12Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.57.77.32, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
409,2023-12-23T08:03:38Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2023-12-22T09:45:50Z,3
410,2023-12-23T13:20:12Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
411,2023-12-23T13:20:23Z,Internetverbindung wurde getrennt.,23,2,,
412,2023-12-23T13:20:23Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
413,2023-12-23T13:20:32Z,DSL-Synchronisierung beginnt (Training).,12,2,,
414,2023-12-23T13:22:51Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
415,2023-12-23T13:23:16Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0013079791 bad form,34,2,,
416,2023-12-23T13:24:18Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-23T13:24:16Z,4
417,2023-12-23T13:24:19Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.57.77.64, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
418,2023-12-23T13:54:03Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
419,2023-12-23T13:54:12Z,Internetverbindung wurde getrennt.,23,2,,
420,2023-12-23T13:54:12Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
421,2023-12-23T13:54:22Z,DSL-Synchronisierung beginnt (Training).,12,2,,
422,2023-12-23T13:56:42Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
423,2023-12-23T13:56:52Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0013093491 bad form,34,2,,
424,2023-12-23T13:57:54Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-23T13:57:52Z,4
425,2023-12-23T13:57:55Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.57.77.64, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
426,2023-12-23T20:03:37Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
427,2023-12-23T20:03:47Z,Internetverbindung wurde getrennt.,23,2,,
428,2023-12-23T20:03:47Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
429,2023-12-23T20:03:58Z,DSL-Synchronisierung beginnt (Training).,12,2,,
430,2023-12-23T20:06:19Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
431,2023-12-23T20:06:29Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0013247178 bad form,34,2,,
432,2023-12-23T20:07:32Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-23T20:07:29Z,5
433,2023-12-23T20:07:32Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.57.77.64, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
434,2023-12-23T23:01:33Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
435,2023-12-23T23:01:43Z,Internetverbindung wurde getrennt.,23,2,,
436,2023-12-23T23:01:43Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
437,2023-12-23T23:01:54Z,DSL-Synchronisierung beginnt (Training).,12,2,,
438,2023-12-23T23:04:13Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
439,2023-12-23T23:04:26Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0013306795 bad form,34,2,,
440,2023-12-23T23:05:30Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-23T23:05:27Z,4
441,2023-12-23T23:05:30Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.57.77.64, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
442,2023-12-23T23:16:32Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
443,2023-12-23T23:16:41Z,Internetverbindung wurde getrennt.,23,2,,
444,2023-12-23T23:16:41Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
445,2023-12-23T23:16:51Z,DSL-Synchronisierung beginnt (Training).,12,2,,
446,2023-12-23T23:19:11Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
447,2023-12-23T23:19:17Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0013313839 bad form,34,2,,
448,2023-12-23T23:20:21Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-23T23:20:18Z,4
449,2023-12-23T23:20:21Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.130, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
450,2023-12-24T03:00:44Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
451,2023-12-24T04:51:14Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
452,2023-12-24T04:51:24Z,Internetverbindung wurde getrennt.,23,2,,
453,2023-12-24T04:51:24Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
454,2023-12-24T04:51:34Z,DSL-Synchronisierung beginnt (Training).,12,2,,
455,2023-12-24T04:51:52Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
456,2023-12-24T04:53:54Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
457,2023-12-24T04:54:00Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0013605862 bad form,34,2,,
458,2023-12-24T04:55:02Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-24T04:55:00Z,3
459,2023-12-24T04:55:03Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.130, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
460,2023-12-25T02:56:25Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
461,2023-12-25T02:56:35Z,Internetverbindung wurde getrennt.,23,2,,
462,2023-12-25T02:56:35Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
463,2023-12-25T02:56:39Z,DSL-Synchronisierung beginnt (Training).,12,2,,
464,2023-12-25T02:58:59Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
465,2023-12-25T02:59:27Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-25T02:59:24Z,5
466,2023-12-25T02:59:27Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.175.215, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
467,2023-12-25T03:00:46Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
468,2023-12-25T07:51:59Z,Internetverbindung wurde getrennt.,23,2,,
469,2023-12-25T07:51:59Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
470,2023-12-25T07:52:09Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
471,2023-12-25T07:52:12Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.175.215, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
472,2023-12-25T07:53:34Z,Internetverbindung wurde getrennt.,23,2,,
473,2023-12-25T07:53:34Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
474,2023-12-25T07:54:14Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. Terminated LCP,34,2,,
475,2023-12-25T07:55:45Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2023-12-25T07:55:18Z,3
476,2023-12-25T07:59:36Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
477,2023-12-25T08:10:49Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2023-12-25T08:04:25Z,2
478,2023-12-25T08:18:06Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. Terminated LCP,34,2,,
479,2023-12-25T08:21:42Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
480,2023-12-25T08:26:48Z,Anmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,71,3,,
481,2023-12-25T08:26:49Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,,
482,2023-12-25T08:39:50Z,DSL-Synchronisierung beginnt (Training).,12,2,,
483,2023-12-25T08:40:37Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
484,2023-12-25T08:40:57Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
485,2023-12-25T08:40:58Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
486,2023-12-25T08:42:10Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
487,2023-12-25T08:42:17Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014363672 bad form,34,2,,
488,2023-12-25T08:42:32Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
489,2023-12-25T08:43:20Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-25T08:43:17Z,4
490,2023-12-25T08:43:20Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.204, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
491,2023-12-25T08:43:22Z,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 213.231.2.124.,2104,1,,
492,2023-12-25T11:17:04Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
493,2023-12-25T11:17:37Z,Die FRITZ!Box-Einstellungen wurden über die Benutzeroberfläche geändert.,502,1,,
494,2023-12-25T11:23:27Z,Alle Verbindungen zu den verschlüsselten DNS-Servern sind unterbrochen. Es besteht kein DNS-Verkehr bis ein Rückfall auf unverschlüsselten DNS-Verkehr erlaubt ist.,2384,1,2023-12-25T11:19:08Z,4096
495,2023-12-25T11:28:47Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
496,2023-12-25T11:29:32Z,"Es wurde eine Änderung an den ""DNS over TLS (DoT)"" Einstellungen vorgenommen. Diese Änderung erfolgte im Heimnetz von IP-Adresse: 192.168.178.2 [firewall].",2386,1,,
497,2023-12-25T17:59:06Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
498,2023-12-25T17:59:17Z,Internetverbindung wurde getrennt.,23,2,,
499,2023-12-25T17:59:17Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
500,2023-12-25T17:59:26Z,DSL-Synchronisierung beginnt (Training).,12,2,,
501,2023-12-25T18:01:46Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
502,2023-12-25T18:01:53Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014586812 bad form,34,2,,
503,2023-12-25T18:02:55Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-25T18:02:53Z,4
504,2023-12-25T18:02:56Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.219, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
505,2023-12-26T00:28:50Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
506,2023-12-26T00:28:59Z,Internetverbindung wurde getrennt.,23,2,,
507,2023-12-26T00:28:59Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
508,2023-12-26T00:29:10Z,DSL-Synchronisierung beginnt (Training).,12,2,,
509,2023-12-26T00:31:29Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
510,2023-12-26T00:31:39Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014747038 bad form,34,2,,
511,2023-12-26T00:32:42Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-26T00:32:39Z,4
512,2023-12-26T00:32:43Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.219, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
513,2023-12-26T03:00:10Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
514,2023-12-26T03:00:20Z,Internetverbindung wurde getrennt.,23,2,,
515,2023-12-26T03:00:20Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
516,2023-12-26T03:00:24Z,DSL-Synchronisierung beginnt (Training).,12,2,,
517,2023-12-26T03:00:49Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
518,2023-12-26T03:02:44Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
519,2023-12-26T03:02:51Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014910046 bad form,34,2,,
520,2023-12-26T03:03:54Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-26T03:03:51Z,4
521,2023-12-26T03:03:54Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.132, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
522,2023-12-26T05:24:01Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
523,2023-12-26T05:24:11Z,Internetverbindung wurde getrennt.,23,2,,
524,2023-12-26T05:24:11Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
525,2023-12-26T05:24:22Z,DSL-Synchronisierung beginnt (Training).,12,2,,
526,2023-12-26T05:25:29Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
527,2023-12-26T05:26:40Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
528,2023-12-26T05:26:47Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0015005305 bad form,34,2,,
529,2023-12-26T05:27:50Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-26T05:27:48Z,4
530,2023-12-26T05:27:51Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.205.161.71, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
531,2023-12-26T12:14:53Z,Internetverbindung wurde getrennt.,23,2,,
532,2023-12-26T12:14:53Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
533,2023-12-26T12:15:21Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2023-12-26T12:15:07Z,2
534,2023-12-26T12:15:28Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
535,2023-12-26T12:15:49Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2023-12-26T12:15:35Z,2
536,2023-12-26T12:20:56Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
537,2023-12-26T12:25:16Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
538,2023-12-26T12:25:19Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.247, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
539,2023-12-26T12:25:19Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
540,2023-12-26T16:04:23Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
541,2023-12-26T16:04:35Z,Internetverbindung wurde getrennt.,23,2,,
542,2023-12-26T16:04:35Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
543,2023-12-26T16:04:38Z,DSL-Synchronisierung beginnt (Training).,12,2,,
544,2023-12-26T16:06:58Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
545,2023-12-26T16:07:28Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-26T16:07:26Z,4
546,2023-12-26T16:07:29Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.247, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
547,2023-12-27T03:00:52Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2023-12-26T18:31:00Z,2
548,2023-12-27T03:15:27Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
549,2023-12-27T03:15:36Z,Internetverbindung wurde getrennt.,23,2,,
550,2023-12-27T03:15:36Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
551,2023-12-27T03:15:41Z,DSL-Synchronisierung beginnt (Training).,12,2,,
552,2023-12-27T03:18:02Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
553,2023-12-27T03:18:09Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0015620979 bad form,34,2,,
554,2023-12-27T03:19:12Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-27T03:19:09Z,4
555,2023-12-27T03:19:13Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.131, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
556,2023-12-27T12:26:16Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
557,2023-12-27T12:26:26Z,Internetverbindung wurde getrennt.,23,2,,
558,2023-12-27T12:26:26Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
559,2023-12-27T12:28:13Z,DSL-Synchronisierung beginnt (Training).,12,2,,
560,2023-12-27T12:30:33Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
561,2023-12-27T12:30:43Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0015851394 bad form,34,2,,
562,2023-12-27T12:31:26Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
563,2023-12-27T12:31:45Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-27T12:31:43Z,3
564,2023-12-27T12:31:46Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.139, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
565,2023-12-27T12:31:46Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
566,2023-12-27T18:57:09Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
567,2023-12-27T18:57:19Z,Internetverbindung wurde getrennt.,23,2,,
568,2023-12-27T18:57:19Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
569,2023-12-27T18:57:28Z,DSL-Synchronisierung beginnt (Training).,12,2,,
570,2023-12-27T18:59:47Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
571,2023-12-27T18:59:54Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0016008063 bad form,34,2,,
572,2023-12-27T19:00:57Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2023-12-27T19:00:55Z,4
573,2023-12-27T19:00:58Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.234, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
574,2024-01-02T03:01:06Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2023-12-28T03:00:53Z,13
575,2024-01-02T21:57:11Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
576,2024-01-02T21:57:21Z,Internetverbindung wurde getrennt.,23,2,,
577,2024-01-02T21:57:21Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
578,2024-01-02T21:57:36Z,DSL-Synchronisierung beginnt (Training).,12,2,,
579,2024-01-02T21:59:55Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
580,2024-01-02T22:00:02Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0020286629 bad form,34,2,,
581,2024-01-02T22:01:04Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-02T22:01:02Z,4
582,2024-01-02T22:01:05Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.234, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
583,2024-01-09T03:01:21Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-01-03T03:01:08Z,9
584,2024-01-09T11:52:27Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
585,2024-01-09T11:52:38Z,Internetverbindung wurde getrennt.,23,2,,
586,2024-01-09T11:52:38Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
587,2024-01-09T11:52:48Z,DSL-Synchronisierung beginnt (Training).,12,2,,
588,2024-01-09T11:55:07Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
589,2024-01-09T11:55:13Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0025129869 bad form,34,2,,
590,2024-01-09T11:56:16Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-09T11:56:14Z,4
591,2024-01-09T11:56:16Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.85, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
592,2024-01-10T03:01:24Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
593,2024-01-10T03:54:40Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
594,2024-01-10T03:54:49Z,Internetverbindung wurde getrennt.,23,2,,
595,2024-01-10T03:54:50Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
596,2024-01-10T03:54:54Z,DSL-Synchronisierung beginnt (Training).,12,2,,
597,2024-01-10T03:57:14Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
598,2024-01-10T03:57:21Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0025689886 bad form,34,2,,
599,2024-01-10T03:58:23Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-10T03:58:21Z,4
600,2024-01-10T03:58:24Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.234, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
601,2024-01-10T09:06:43Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-01-10T08:21:34Z,2
602,2024-01-11T02:39:41Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
603,2024-01-11T02:39:51Z,Internetverbindung wurde getrennt.,23,2,,
604,2024-01-11T02:39:51Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
605,2024-01-11T02:40:09Z,DSL-Synchronisierung beginnt (Training).,12,2,,
606,2024-01-11T02:42:29Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
607,2024-01-11T02:42:35Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0026375476 bad form,34,2,,
608,2024-01-11T02:43:38Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-11T02:43:35Z,4
609,2024-01-11T02:43:38Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 88.65.90.138, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
